,PostTitle,Version,PostDate,GameTitle,GameHeader,GameInfo,FamilyA,FamilyB,FamilyAInfo,FamilyBInfo,FamilyA_,FamilyB_
469,“Celebrity Family Feud” 10/13,Celebrity,,"G1:  Foleys (Women's Cancer Research Fund)(Scott, Marika, Sean, Kirkwood  Drew & Elsie Mendoza) v. Office Ladies (adoptaclassroom.org)(Jenna  Fischer, Angela Kinsey, Anne Fischer, Emily Elmore & Janet Kinsey)",G1,,Foleys,Office Ladies,,,Foley,Office Ladi
470,“Celebrity Family Feud” 10/13,Celebrity,,"G2:  “mixed-ish” (Color of Change)(Mark-Paul Gosselaar, Tika Sumpter, Arica  Himmel, Gary Cole & Christina Anthony) v. Disney Channel Moms (Girls  Inc. of Greater L.A.)(Raven-Symone, Anneliese van der Pol, Caroline,  Suzi Barrett & Rebecca Metz)",G2,,“mixed-ish”,Disney Channel Moms,,,“mixed-ish”,Disney Channel Mom
471,“Family Feud” 10/13/20,Standard,,"M-U: Goodners v. Joneses (Corona)(Kim, Cortnee, Caitlyn, Erin & Kylin)",M-U,,Goodners,Joneses,,,Goodner,Jones
472,“Family Feud” 10/12/20,Standard,,"M-U: Goodners v. Sheridans (Lexington, SC)(Andrew, Lanelle, Libbi, Tiffany & Sarah Beth)",M-U,,Goodners,Sheridans,,,Goodner,Sheridan
473,“Celebrity Family Feud” 10/8,Celebrity,,"G1:  NFLPA Pro Bowlers (Silence the Shame)(Cameron Jordan, Marcus Peters,  K.J. Wright, Joe Haden & Tyron Smith) v. NFLPA Legends (Fisher  House)(Donovan McNabb, Adrian Peterson, Eddie George, Torry Holt &  Hines Ward)",G1,,NFLPA Pro Bowlers,NFLPA Legends,,,NFLPA Pro Bowler,NFLPA Legend
474,“Celebrity Family Feud” 10/8,Celebrity,,"G2:  Yachty and the Sailing Team (National MS Society)(Lil Yachty, Venita  McCollum, Shannon McCollum, “Mitch” Brandon Mitchell, “JBANZ” Joshua  Heath & Maddy G) v. Macklemore (Arts Corps)(Ben Haggerty, Tim  Haggerty, Amir Welch, Tyler Andrews & Josh Dick)",G2,,Yachty and the Sailing Team,Macklemore,,,Yachty and the Sailing Team,Macklemore
475,“Family Feud” 10/8/20,Standard,,"G1: Goodners v. Tennants (New Haven, WV)(Shannon, David, D.J., Rhonda & Lenny)",G1,,Goodners,Tennants,,,Goodner,Tennant
476,“Family Feud” 10/8/20,Standard,,"CG: Johnsons v. Moraleses (Linwood, CA)(Alfonso, Gus, Joe, Erica & Moises)",CG,,Johnsons,Moraleses,,,Johnson,Morales
477,“Family Feud” 10/7/20,Standard,,"G1: Goodners (Louisville)(Selina, Mellernee, Timbriah, Jeff & Lance) v. Hoopers",G1,,Goodners,Hoopers,,,Goodner,Hooper
478,“Family Feud” 10/7/20,Standard,,"G2: Johnsons v. Hofmanns (Chino Hills, CA)(Joey, Susie, T.J., Emily & Hanna)",G2,,Johnsons,Hofmanns,,,Johnson,Hofmann
479,“Family Feud” 10/6/20,Standard,,"G1: Bowerses v. Hoopers (San Antonio)(Colleen, Cathleen, Bekah, Alicia & Carolyn)",G1,,Bowerses,Hoopers,,,Bowers,Hooper
480,“Family Feud” 10/6/20,Standard,,G2: Johnsons (Little Rock) v. Rodriguezes,G2,,Johnsons,Rodriguezes,,,Johnson,Rodriguez
481,“Family Feud”- 22ND S.P.,Standard,,"G1: Bowerses (PHX)(Tracy, Ruth, Brandon, Megan & Erica) v. Skariahs (Mt. Prospect, IL)(Dinu, Anu, Ben, Becky & Susy)",G1,,Bowerses,Skariahs,,,Bowers,Skariah
482,“Family Feud”- 22ND S.P.,Standard,,"G2: Zagamis (BOS)(Joselin, Pina, Rossella, Grace & Nick) v. Rodriguezes",G2,,Zagamis,Rodriguezes,,,Zagami,Rodriguez
483,“Celebrity Family Feud” 10/1,Celebrity,,"G1:  Feldmans (Alzheimer's Los Angeles)(Ben, Morgan Leiter, Kris, Robert  & Susan Feniger) v. Team McHale (Union Rescue Mission)(Joel, Donald  Grant, David Walpert, Ethan Sandler & Speaks)",G1,,Feldmans,Team McHale,,,Feldman,Team McHale
484,“Celebrity Family Feud” 10/1,Celebrity,,"G2:  Team Palmer (Good Sports)(Jesse Palmer, David Diehl, Amani Toomer,  Delvin Joyce & Wes Mallard) v. Team Cee-Lo (Greenhouse  Foundation)(Cee-Lo, Shaneeka James, Kingston Callaway, Sierra Johnson  & Menta Williams)",G2,,Team Palmer,Team Cee-Lo,,,Team Palmer,Team Cee-Lo
485,“Celebrity Family Feud” 7/19/20,Celebrity,,"G1:  Ricki's Posse (The Jacaranda Foundation)(Ricki Lake, Jeff Scult, Milo  Sussman, Sabena Frink & Owen Sussman) v. Giffords (The Association  to Benefit Children)(Kathie Lee, Cody, Erika Brown, Cassidy & Ben  Wierda)",G1,,Ricki's Posse,Giffords,,,Ricki's Posse,Gifford
486,“Celebrity Family Feud” 7/19/20,Celebrity,,"G2:  Patton Clan (Big Kidz Foundation)(Big Boi, Bamboo, Nita, Jalynn Adams  & Mama Rena) v. The Real U (TRU Foundation)(2 Chainz, Allen Parks,  Hott LockedN, Worl & Sir Tek)",G2,,Patton Clan,The Real U,,,Patton Clan,The Real U
487,“Celebrity Family Feud” 9/20/20,Celebrity,,"G1:  Brad Garrett's Comedy Club (Maximum Hope Foundation)(Brad, Sam Fedele,  Deb Gutierrez, Paul Ogata & Ralph Harris) v. Romanos (Harvest  Home)(Ray, Greg, Matt, Joe & Bobby)",G1,,Brad Garrett's Comedy Club,Romanos,,,Brad Garrett's Comedy Club,Romano
488,“Celebrity Family Feud” 9/20/20,Celebrity,,"G2:  Fall Out Boy (The Fall Out Boy Fund)(Pete Wentz, Patrick Stump, Joe  Trohman, Andy Hurley & Seth Green) v. Weezer (Reverb)(Rivers Cuomo,  Patrick Wilson, Brian Bell, Scott Shriner & Suzy Shinn)",G2,,Fall Out Boy,Weezer,,,Fall Out Boy,Weezer
489,“Celebrity Family Feud” 7/12/20,Celebrity,,"M-U:  NFLPA Rising Stars (C.H.A.M.P.S.)(Courtland Sutton, Marlon Humphrey,  Darius Leonard, Damien Williams & Aaron Jones) v. NFLPA Hall of  Famers (Professional Athletes Assoc.)(Cris Carter, Orlando Pace, Michael  Irvin, Kevin Greene & Bruce Smith)",M-U,,NFLPA Rising Stars,NFLPA Hall of  Famers,,,NFLPA Rising Star,NFLPA Hall of  Famer
490,“Celebrity Family Feud” 6/28/20,Celebrity,,"G1:  Team Brady (The Trevor Project)(Wayne, ex-wife/producing partner Mandie  Taketa, Mandie's boyfriend/creative collaborator Jason Fordham,  Jonathan Mangum, nephew Terrell Kincey & mom Linda Newton) v. Team  “The Neighborhood” (Kyles Family Foundation)(Cedric, Max Greenfield,  Beth Behrs, Tichina Arnold, Sheaun McKinney & Marcel Spears)",G1,,Team Brady,Team  “The Neighborhood”,,,Team Brady,Team  “The Neighborhood”
491,“Celebrity Family Feud” 6/28/20,Celebrity,,"G2:  “The Hills: New Beginnings” (American Cancer Society)(Spencer Pratt,  Heidi Pratt, Frankie Delgado, Audrina Patridge & Whitney Port) v.  “Jersey Shore: Family Vacation” (Center on Addiction)(JWOWW, Snooki, The  Situation, Deena Nicole Bucker & Antonio “Uncle Nino” Giaimo)",G2,,“The Hills,,,,“The Hill,
492,“Celebrity Family Feud” 6/14/20,Celebrity,,"M-U:  “The Bold Type” (Girls, Inc.)(Katie Stevens, Aisha Dee, Melora Hardin,  Stephen Conrad Moore & Sam Page) v. “RuPaul's Drag Race” (The Ali  Forney Center)(RuPaul, Michelle, Carson, Latrice & Raven-David  Petruschin)",M-U,,“The Bold Type”,“RuPaul's Drag Race”,,,“The Bold Type”,“RuPaul's Drag Race”
493,“Celebrity Family Feud” 6/7/20,Celebrity,,"G1:  Team “The Real Housewives of Beverly Hills” (Children's Hospital)(Kyle  Richards, Lisa Rinna, Dorit Kemsley, Teddi Mellencamp & Garcelle  Beauvais) v. Team “Radio Andy” (Big Brothers Big Sisters)(Andy Cohen,  Bevy Smith, Jeff Lewis, Amy Phillips & John Hill)",G1,,Team “The Real Housewives of Beverly Hills”,Team “Radio Andy”,,,Team “The Real Housewives of Beverly Hills”,Team “Radio Andy”
494,“Celebrity Family Feud” 6/7/20,Celebrity,,"G2:  Team Carey (La Maida Project)(Drew, Heather Anne Campbell, Blaine  Capatch, Brendon Walsh & Chris Holmes) v. Deep Fried Nealons (Hope  Hospice in Ft. Myers, FL)(Kevin Nealon, Kevin's wife Susan Yeagley,  Cheryl Hines, Sally Yeagley & Chris Nealon)",G2,,Team Carey,Deep Fried Nealons,,,Team Carey,Deep Fried Nealon
495,“Celebrity Family Feud”- 7TH S.P.,Celebrity,,"M-U:  “Queer Eye: OG” (The Trevor Project)(Carson Kressley, Thom Filicia, Ted  Allen, Jai Rodriguez & Kyan Douglas) v. “Queer Eye: The New Class”  (GLSEN)(Bobby Berk, Tan France, Antoni Porowski, Jonathan Van Ness &  Wesley Hamilton)",M-U,,“Queer Eye,,,,“Queer Eye,
496,“Family Feud”- 21ST S.F.,Standard,,"CG: Refuerzos (PHX)(Marianne, Mimi, Michelle, Eddie & Jeralyn) v. Opals",CG,,Refuerzos,Opals,,,Refuerzo,Opal
497,“Family Feud” 5/19/20,Standard,,"M-U: Cotas (San Diego)(Bob, James, Mike, Tara & Brad) v. Opals",M-U,,Cotas,Opals,,,Cota,Opal
498,“Family Feud” 5/18/20,Standard,,M-U: Bustoses v. Opals,M-U,,Bustoses,Opals,,,Bustos,Opal
499,“Family Feud” 5/12/20,Standard,,"M-U: Lewises (Lexington, KY)(Shannon, Jamare, Chris, Kara & Rod) v. Rodriguezes",M-U,,Lewises,Rodriguezes,,,Lewis,Rodriguez
500,“Family Feud” 5/11/20,Standard,,"M-U: Joneses v. Rodriguezes (Austin)(Mariana, Jason, Olivia, Isabel & Mario)",M-U,,Joneses,Rodriguezes,,,Jones,Rodriguez
501,“Family Feud” 2/17/20,Standard,,"G1: Skocys v. Keyeses (Staten Island)(Sheila, Kwame, Koby, Mytayari & Glen)",G1,,Skocys,Keyeses,,,Skocy,Keyes
502,“Family Feud” 2/17/20,Standard,,"G2: Haweses (Huntington Beach)(Will, Denise, Drake, Eden & Goose) v. Whites",G2,,Haweses,Whites,,,Hawes,White
503,“Family Feud” 5/5/20,Standard,,"M-U: Bustoses v. Hookses (Rowland Heights, CA)(Nicole, Arlene, Herbert, Lauren & Jamar)",M-U,,Bustoses,Hookses,,,Bustos,Hooks
504,“Family Feud” 5/4/20,Standard,,"M-U: Bustoses v. Alexanders (Bryan, TX)(Denise, Angela, Dana, Darius & Connie)",M-U,,Bustoses,Alexanders,,,Bustos,Alexander
505,“Family Feud” 4/20/20,Standard,,"G1: Holders (Georgetown, KY)(Stan, Landon, Lydia, Rachel & Ida) v. Hendersons (Jess, Tim, Chloe, Caiti & Terry)",G1,,Holders,Hendersons,,,Holder,Henderson
506,“Family Feud” 4/20/20,Standard,,"G2: Bernardos (San Diego)(Brenda, Jerome, Sharon, May & Jamie) v. Abundises",G2,,Bernardos,Abundises,,,Bernardo,Abundis
507,“Family Feud” 4/28/20,Standard,,"G1: Bustoses (Cypress, CA)(Sandi, Justin, Victoria, Jesse & Cameron) v. Mayfields",G1,,Bustoses,Mayfields,,,Bustos,Mayfield
508,“Family Feud” 4/28/20,Standard,,"G2: Joneses (Rancho Cucamonga)(Mark, Vennessa, Shalece, Kayla & Shasta) v. Steins",G2,,Joneses,Steins,,,Jones,Stein
509,“Family Feud” 4/27/20,Standard,,"G1: Schusters (CIN)(Molly, Scott, Kathy, Paula & Jen) v. Mayfields",G1,,Schusters,Mayfields,,,Schuster,Mayfield
510,“Family Feud” 4/27/20,Standard,,"G2: Gaithers (Cheltenham, PA)(Kristen, Barbara, Mikki, Shelley & Shayla- Shayla was in a wheelchair) v. Steins",G2,,Gaithers,Steins,,,Gaither,Stein
511,“Family Feud” 4/24/20,Standard,,"G1: Qurashis (CHI)(Muzz, Tamkeen, Shaji, Asra & Mudassir) v. Mayfields",G1,,Qurashis,Mayfields,,,Qurashi,Mayfield
512,“Family Feud” 4/24/20,Standard,,"G2: Johnsons v. Steins (CHI)(Suzy, Laura, Ari, Sarah & Mike)",G2,,Johnsons,Steins,,,Johnson,Stein
513,“Family Feud” 4/23/20,Standard,,"G1: Qurashis v. Moores (Enterprise, AL)(Justy, Jordan, Brittani, Shasta & Blake)",G1,,Qurashis,Moores,,,Qurashi,Moore
514,“Family Feud” 4/23/20,Standard,,"G2: Johnsons (Little Rock)(Kristy, Kaitlyn, Kacy, Karrington & Kennedy) v. Abundises",G2,,Johnsons,Abundises,,,Johnson,Abundis
515,“Family Feud” 4/21/20,Standard,,"G1: Holders v. Thurmans (Long Beach)(Karla, Kelly, Karren, Karlesha & Karla II)",G1,,Holders,Thurmans,,,Holder,Thurman
516,“Family Feud” 4/21/20,Standard,,"G2:  Lawrences (Woodland Hills)(Alicia, Keecia, Janice, Darlene &  William) v. Abundises (Rancho Cucamonga)(Francisco, Valerie, Priscilla,  Martha & Steve)",G2,,Lawrences,Abundises,,,Lawrence,Abundis
517,“Family Feud” 4/15/20,Standard,,G1: Meachems v. Hendersons,G1,,Meachems,Hendersons,,,Meachem,Henderson
518,“Family Feud” 4/15/20,Standard,,"CG: Bobeks v. McKinneys (Regina, Wendy, Major, Toi & Rashonda- they're fighting breast cancer)",CG,,Bobeks,McKinneys,,,Bobek,McKinney
519,“Family Feud” 4/14/20,Standard,,"G1: Meachems (PHI)(Char, Marlin, Jamil, Sherell & Mike) v. Ruegers",G1,,Meachems,Ruegers,,,Meachem,Rueger
520,“Family Feud” 4/14/20,Standard,,"G2: Bobeks v. Davises (Lake Elsinore, CA)(Joseph, Ashlyn, Keith, Stacy & Chuck)",G2,,Bobeks,Davises,,,Bobek,Davis
521,“Family Feud” 4/13/20,Standard,,"G1: Smiths (Randy, Josh, Alex, Maya & Tanisha)(Pasadena) v. Ruegers",G1,,Smiths,Ruegers,,,Smith,Rueger
522,“Family Feud” 4/13/20,Standard,,"G2: Bobeks v. Lees (Union, KY)(Darrell, Lois, Rebekah, Deborah & Stephen)",G2,,Bobeks,Lees,,,Bobek,Lee
523,“Family Feud” 2/26/20,Standard,,"G1: Blancos v. Ruegers (Austin)(Kali, Kyle, Alex, Corinne & Kyle Jr.)",G1,,Blancos,Ruegers,,,Blanco,Rueger
524,“Family Feud” 2/26/20,Standard,,"G2: Bobeks v. Mitchells (Newcastle, DE)(Shekerah, Taniya, Audley, Wanda & Albert)",G2,,Bobeks,Mitchells,,,Bobek,Mitchell
525,“Family Feud” 2/25/20,Standard,,"G1: Blancos v. Doves (Louisville)(Courtney, Justin, Sharon, Raven & Cuevas)",G1,,Blancos,Doves,,,Blanco,Dove
526,“Family Feud” 2/25/20,Standard,,"G2: Bobeks (CHI)(Jan, Daniel, Danuta, Matt & Jeffrey) v. DeCous",G2,,Bobeks,DeCous,,,Bobek,DeCou
527,“Family Feud” 2/24/20,Standard,,"G1: Blancos (PHX)(Normalicia, Lisa, Luke, Alicia & Derek) v. Landerses",G1,,Blancos,Landerses,,,Blanco,Landers
528,“Family Feud” 2/24/20,Standard,,CG: Rematch from 2/19,CG,,Rematch from 2/19,,,,Rematch from 2/19,
529,“Family Feud” 2/21/20,Standard,,"G1: Bentons v. Landerses (Brockton, MA)(Jamie, Sarah, Mike, Roly & Steve)",G1,,Bentons,Landerses,,,Benton,Landers
530,“Family Feud” 2/21/20,Standard,,"G2: Tirreses v. Prudhommes (Ditra, Valerie, Michael, Ariel & Barbara)",G2,,Tirreses,Prudhommes,,,Tirres,Prudhomme
531,“Family Feud” 2/20/20,Standard,,"G1: Bentons (Matteson, IL)(Darica, Darren, Pam, Monica & Herbert) v. Shahs",G1,,Bentons,Shahs,,,Benton,Shah
532,“Family Feud” 2/20/20,Standard,,"G2: Tirreses v. Tuckers (PHI, MS)(Lena, Alex, Ahinah, Rochelle & Elyse)",G2,,Tirreses,Tuckers,,,Tirres,Tucker
533,“Family Feud” 2/19/20,Standard,,"G1: Sonnes v. Shahs (Santa Clarita)(Arun, Nisha, Sonam, Neel & Shilpa)",G1,,Sonnes,Shahs,,,Sonne,Shah
534,“Family Feud” 2/19/20,Standard,,"G2: Tirreses v. DeCous (New Orleans)(Domonique, Dashawn, Donya, Denischia & Darnell- all ladies)",G2,,Tirreses,DeCous,,,Tirres,DeCou
535,“Family Feud” 2/18/20,Standard,,"G1: Sonnes (San Diego)(Matt, Kim, Richard, Jill & Tom) v. Keyeses (Staten Island)(Sheila, Kwame, Koby, Mytayari & Glen)",G1,,Sonnes,Keyeses,,,Sonne,Keyes
536,“Family Feud” 2/18/20,Standard,,"G2: Tirreses (San Antonio)(Tiffany, Jeremy, Tammie, Marie-Claire & Jimmy) v. Whites",G2,,Tirreses,Whites,,,Tirres,White
537,“Family Feud” 2/14/20,Standard,,"G1: Skocys v. Anthonys (Vegas)(Paul, Scott, Sandy, Michael & Kevin)",G1,,Skocys,Anthonys,,,Skocy,Anthony
538,“Family Feud” 2/14/20,Standard,,"G2: Collinses (Andover, MA)(Lois, Kristen, Ashley, Dennis & Heather) v. Whites",G2,,Collinses,Whites,,,Collins,White
539,“Family Feud” 2/13/20,Standard,,"G1: Skocys (Mattoon, IL)(Dave, Jason, Henry, Trey & Lissa) v. Campbells",G1,,Skocys,Campbells,,,Skocy,Campbell
540,“Family Feud” 2/13/20,Standard,,"G2: Deckers v. Whites (West Chester)(Roger, Shabree, Rondell, Sharnise & Jada)",G2,,Deckers,Whites,,,Decker,White
541,“Family Feud” 2/12/20,Standard,,G1: Witkowskis v. Campbells,G1,,Witkowskis,Campbells,,,Witkowski,Campbell
542,“Family Feud” 2/12/20,Standard,,G2: Deckers v. Haslerigs,G2,,Deckers,Haslerigs,,,Decker,Haslerig
543,“Family Feud” 2/11/20,Standard,,"G1: Witkowskis v. Maciases (Oceanside, CA)(Veronica, Tanya, Irene, Magdalena & Brittany)",G1,,Witkowskis,Maciases,,,Witkowski,Macias
544,“Family Feud” 2/11/20,Standard,,"G2: Najpavers v. Haslerigs (PHX)(Ashley, Daphne, Cheronda, George & Duchess)",G2,,Najpavers,Haslerigs,,,Najpaver,Haslerig
545,“Family Feud” 2/10/20,Standard,,"G1: Witkowskis v. Nunnellys (Ariel, Stephon, Erica, Veneshia & Laundale)",G1,,Witkowskis,Nunnellys,,,Witkowski,Nunnelly
546,“Family Feud” 2/10/20,Standard,,"G2: Najpavers (CLE)(Liz, Michael, Rachel, Brian & Lisa) v. Royals",G2,,Najpavers,Royals,,,Najpaver,Royal
547,“Family Feud” 2/7/20,Standard,,"G1: Witkowskis (Melrose, MA)(Nate, Dan Jr., Pam, Sarah & Dan Sr.) v. Murphys",G1,,Witkowskis,Murphys,,,Witkowski,Murphy
548,“Family Feud” 2/7/20,Standard,,"CG: Sanchezs v. Royals (Taylor, TX)(Andrea, Ursurla, Vanessa, Mac & Gerald)",CG,,Sanchezs,Royals,,,Sanchez,Royal
549,“Family Feud” 2/6/20,Standard,,G1: Oberholtzers v. Murphys,G1,,Oberholtzers,Murphys,,,Oberholtzer,Murphy
550,“Family Feud” 2/6/20,Standard,,G2: Sanchezs v. Wards,G2,,Sanchezs,Wards,,,Sanchez,Ward
551,“Family Feud” 2/5/20,Standard,,G1: Oberholtzers v. Dibernardos,G1,,Oberholtzers,Dibernardos,,,Oberholtzer,Dibernardo
552,“Family Feud” 2/5/20,Standard,,"G2: Sanchezs v. Thompsons (South PHI)(Renee, Jeffrey, Reauchean, Roxanne & Robyn)",G2,,Sanchezs,Thompsons,,,Sanchez,Thompson
553,“Family Feud” 2/4/20,Standard,,"G1: Oberholtzers v. Glovers (Mobile)(Gemma, Norvel, Britney, Ada & Chad)",G1,,Oberholtzers,Glovers,,,Oberholtzer,Glover
554,“Family Feud” 2/4/20,Standard,,"G2: Sanchezs v. Gibsons (BOS)(Imani, Aaron, Jessica, Andrew & Laresa)",G2,,Sanchezs,Gibsons,,,Sanchez,Gibson
555,“Family Feud” 2/3/20,Standard,,"G1: Oberholtzers (Oakland, NJ)(Tara, George, Tyler, Bunny & John) v. Paytons",G1,,Oberholtzers,Paytons,,,Oberholtzer,Payton
556,“Family Feud” 2/3/20,Standard,,"CG: Sanchezs (La Palma, CA)(Karina, Jessie, Brian, Cat & Anthony) v. Winchesters",CG,,Sanchezs,Winchesters,,,Sanchez,Winchester
557,“Family Feud” 1/31/20,Standard,,"G1: Dibernardos (Gilbert)(Vanessa, Craig, Mark, Natalie & Adam) v. Paytons",G1,,Dibernardos,Paytons,,,Dibernardo,Payton
558,“Family Feud” 1/31/20,Standard,,"G2: Braziers (Carlsbad)(Colton, Cassie, Nick, Beverly & Kit) v. Winchesters",G2,,Braziers,Winchesters,,,Brazier,Winchester
559,“Family Feud” 1/30/20,Standard,,"G1: Has v. Paytons (Hattiesburg)(Ajah, Shantel, Destin, Sheila & Darnell)",G1,,Has,Paytons,,,Ha,Payton
560,“Family Feud” 1/30/20,Standard,,"G2: Wards (Salyersville, KY)(Heather, Randy, Tonya, Heath & Holly Ann) v. Winchesters",G2,,Wards,Winchesters,,,Ward,Winchester
561,“Family Feud” 1/29/20,Standard,,"G1: Has v. Murphys (CLE)(Melissa, C.J. Hudson, Margo, Monica & Marilyn)",G1,,Has,Murphys,,,Ha,Murphy
562,“Family Feud” 1/29/20,Standard,,"G2: Mahers (Katie, Eric, Sarah, Tina & Cristen) v. Winchesters",G2,,Mahers,Winchesters,,,Maher,Winchester
563,“Family Feud” 1/28/20,Standard,,"G1: Has (Fountain Valley, CA)(Jenny, Tiffany, Chris, Kim & Daniel) v. Ledays",G1,,Has,Ledays,,,Ha,Leday
564,“Family Feud” 1/28/20,Standard,,"G2: Bliefnicks v. Winchesters (Mobile)(Valerie, Sherman, Paterina, Sherman Jr. & Aaleyah)",G2,,Bliefnicks,Winchesters,,,Bliefnick,Winchester
565,“Family Feud” 1/27/20,Standard,,"G1: Tsetsoses v. Ledays (Austin)(Tara, Quintin, Alfred, Lois & Calvin)",G1,,Tsetsoses,Ledays,,,Tsetsos,Leday
566,“Family Feud” 1/27/20,Standard,,"G2: Bliefnicks v. Murphs (Rancho Cucamonga)(Arier, Amika, Sharonda, Deanna & Adrienne)",G2,,Bliefnicks,Murphs,,,Bliefnick,Murph
567,“Family Feud” 1/23/20,Standard,,"M-U: Tsetsoses (Worcester)(Zach, Chloe, Julia, Angela, & Toffy) v. Allens",M-U,,Tsetsoses,Allens,,,Tsetsos,Allen
568,“Family Feud” 1/22/20,Standard,,G1: Martins v. Allens,G1,,Martins,Allens,,,Martin,Allen
569,“Family Feud” 1/22/20,Standard,,"G2: Bliefnicks (Decatur, IL)(Ted, Tommy, Tim, Amy & Ray) v. Scotts",G2,,Bliefnicks,Scotts,,,Bliefnick,Scott
570,“Family Feud” 1/21/20,Standard,,"G1: Phans (Stockton, CA)(Hang, Quang, Hanah, Dee & Minh) v. Allens",G1,,Phans,Allens,,,Phan,Allen
571,“Family Feud” 1/21/20,Standard,,"G2: Tuckers (Radcliffe, KY)(Cameron, Coria, Brenda, Ralph & Cynthia) v. Scotts",G2,,Tuckers,Scotts,,,Tucker,Scott
572,“Family Feud” 1/20/20,Standard,,"G1: Picazos v. Allens (PHX)(Lamont, Robert, Robyn, Kamisha & Jaymie)",G1,,Picazos,Allens,,,Picazo,Allen
573,“Family Feud” 1/20/20,Standard,,"CG: De La Rosas (Plainsboro, NJ)(Mark, Travis, Teri, Kristen & Carlos) v. Jacobses",CG,,De La Rosas,Jacobses,,,De La Rosa,Jacobs
574,“Family Feud”- FALL '19 FINALE,Standard,,"G1: Picazos (Montclair, CA)(Giselle, Danny, Yessua, Yered & Lalo) v. Lees",G1,,Picazos,Lees,,,Picazo,Lee
575,“Family Feud”- FALL '19 FINALE,Standard,,"G2: Cunninghams (BOS)(Whitney, Chris, Mary, Liz & Matt) v. Jacobses",G2,,Cunninghams,Jacobses,,,Cunningham,Jacobs
576,“Family Feud” 11/26/19,Standard,,"G1: Martins v. Lees (Elgin, IL)(Brittany, Albert, Lyticia, Labrian & Alexus)",G1,,Martins,Lees,,,Martin,Lee
577,“Family Feud” 11/26/19,Standard,,"G2: Pattersons (Mesa)(Chelsie, Chris, Bre, Mike & Terressa) v. Jacobses",G2,,Pattersons,Jacobses,,,Patterson,Jacobs
578,“Family Feud” 11/25/19,Standard,,"G1: Martins (Kingman, IN)(Lisa, Chloe, Dylan, Celeste & Seth) v. Swaynes",G1,,Martins,Swaynes,,,Martin,Swayne
579,“Family Feud” 11/25/19,Standard,,"G2: Cammacks (Clinton, IN)(Cynthia, Katie, Will, Andrew & Emily) v. Jacobses",G2,,Cammacks,Jacobses,,,Cammack,Jacobs
580,“Family Feud” 11/22/19,Standard,,"G1: Cruscos (NY)(Jessica, Andrew, Raven, Taylor & Colby) v. Swaynes",G1,,Cruscos,Swaynes,,,Crusco,Swayne
581,“Family Feud” 11/22/19,Standard,,"G2: Mais v. Jacobses (S.D.)(Tyler, Ashley, Sydney, Kim & Stuart)",G2,,Mais,Jacobses,,,Mai,Jacobs
582,“Family Feud” 11/21/19,Standard,,"G1: Addisons v. Swaynes (Columbus)(Ashley, Preston, Brittany, Nicole & Lisa)",G1,,Addisons,Swaynes,,,Addison,Swayne
583,“Family Feud” 11/21/19,Standard,,"CG: Haywoods v. Clemonses (CHI)(Monique, Mark, Valerie, Danielle & Mignon)",CG,,Haywoods,Clemonses,,,Haywood,Clemons
584,“Family Feud” 11/20/19,Standard,,"CG: Addisons (Mobile)(John, Molly, Little John, Annie & Leslie) v. Stallworths",CG,,Addisons,Stallworths,,,Addison,Stallworth
585,“Family Feud” 11/20/19,Standard,,"G2: Haywoods v. Frames (Victor, CA)(Dan, Todd, Paul, Jeff & Greg)",G2,,Haywoods,Frames,,,Haywood,Frame
586,“Family Feud” 11/19/19,Standard,,"G1: Garcias (Pomona)(Danielle, Manuel, Blanca, Yesenia & Regina) v. Stallworths",G1,,Garcias,Stallworths,,,Garcia,Stallworth
587,“Family Feud” 11/19/19,Standard,,"G2: Haywoods v. Mais (San Antonio)(Aaron, Lily, Madison, Scott & Lynn)",G2,,Haywoods,Mais,,,Haywood,Mai
588,“Family Feud” 11/18/19,Standard,,"G1: Patricks (Wakefield, MA)(Catherine, Bill, Jeanne, Rob & Matt) v. Stallworths",G1,,Patricks,Stallworths,,,Patrick,Stallworth
589,“Family Feud” 11/18/19,Standard,,"G2: Haywoods v. Dorgans (Fairhope, AL)(Lindsey, James, Joe, Brian & Lauren)",G2,,Haywoods,Dorgans,,,Haywood,Dorgan
590,“Family Feud” 11/15/19,Standard,,G1: Busseys v. Stallworths,G1,,Busseys,Stallworths,,,Bussey,Stallworth
591,“Family Feud” 11/15/19,Standard,,"G2: Haywoods (Terry Jr., Kiara, Celeste, Louise & Terry) v. Heyds",G2,,Haywoods,Heyds,,,Haywood,Heyd
